id,code,accounting_id,name,initial_balance,final_balance,debit_movement,credit_movement,third_party_type_id,third_party_id,currency_id,year,month,deleted_at,created_at,updated_at
2109,4.0,4,Ingresos,0.0,0.0,300000.0,300000.0,Contact,20,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2110,4.0,4,Ingresos,500000.0,500000.0,0.0,500000.0,Contact,237,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2111,4.0,4,Ingresos,565000.0,565000.0,502500.0,1067500.0,Contact,238,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2112,4.0,4,Ingresos,0.0,5000.0,0.0,5000.0,Contact,212,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2113,4.0,4,Ingresos,0.0,400000.0,0.0,400000.0,Contact,133,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2114,4.0,4,Ingresos,0.0,500000.0,0.0,500000.0,Contact,241,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2115,5.0,5,Gastos,0.0,57000000.0,57000000.0,0.0,Contact,1,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2116,5.0,5,Gastos,10650972.8,3206514.4,3206514.4,0.0,Employee,3,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2117,5.0,5,Gastos,1015595.02085,366138.574511,366138.574511,0.0,PayrollProvider,66,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2118,5.0,5,Gastos,5023360.0,1876246.59645,1876246.59645,0.0,PayrollProvider,71,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2119,5.0,5,Gastos,5053216.6672,2174400.0,2174400.0,0.0,PayrollProvider,7,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2120,5.0,5,Gastos,1164800.0,554736.1704,554736.1704,0.0,PayrollProvider,30,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2121,5.0,5,Gastos,2700498.1251,1961024.6811,1961024.6811,0.0,PayrollProvider,116,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2122,5.0,5,Gastos,1800332.0834,1307349.7874,1307349.7874,0.0,Employee,115,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2123,5.0,5,Gastos,22073936.8,6249853.47,6249853.47,0.0,Employee,8,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2124,5.0,5,Gastos,3644480.0,1152610.2132,1152610.2132,0.0,PayrollProvider,10,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2125,5.0,5,Gastos,2517600.0,835723.4044,835723.4044,0.0,PayrollProvider,38,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2126,5.0,5,Gastos,21110657.0,6194995.6,6194995.6,0.0,Employee,9,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2127,5.0,5,Gastos,1993145.0,405790.0,405790.0,0.0,PayrollProvider,98,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2128,5.0,5,Gastos,4478760.0,1157088.5112,1157088.5112,0.0,PayrollProvider,14,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2129,5.0,5,Gastos,1452360.0,414960.0,414960.0,0.0,PayrollProvider,29,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2130,5.0,5,Gastos,13549336.8,4034618.4,4034618.4,0.0,Employee,12,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2131,5.0,5,Gastos,1252500.0,255000.0,255000.0,0.0,PayrollProvider,111,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2132,5.0,5,Gastos,3220000.0,864000.0,864000.0,0.0,PayrollProvider,13,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2133,5.0,5,Gastos,420000.0,120000.0,120000.0,0.0,PayrollProvider,17,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2134,5.0,5,Gastos,31450996.8,9149378.4,9149378.4,0.0,Employee,13,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2135,5.0,5,Gastos,5944450.52125,1207000.0,1207000.0,0.0,PayrollProvider,101,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2136,5.0,5,Gastos,11054400.0,1776000.0,1776000.0,0.0,PayrollProvider,8,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2137,5.0,5,Gastos,15765732.8,4667874.4,4667874.4,0.0,Employee,14,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2138,5.0,5,Gastos,1469600.0,299200.0,299200.0,0.0,PayrollProvider,95,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2139,5.0,5,Gastos,492800.0,140800.0,140800.0,0.0,PayrollProvider,28,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2140,5.0,5,Gastos,5024736.8,1599018.4,1599018.4,0.0,Employee,18,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2141,5.0,5,Gastos,417500.0,85000.0,85000.0,0.0,PayrollProvider,81,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2142,5.0,5,Gastos,540000.0,120000.0,120000.0,0.0,PayrollProvider,9,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2143,5.0,5,Gastos,24631316.8,7200898.4,7200898.4,0.0,Employee,20,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2144,5.0,5,Gastos,2338000.0,476000.0,476000.0,0.0,PayrollProvider,76,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2145,5.0,5,Gastos,9287036.8,2816818.4,2816818.4,0.0,Employee,22,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2146,5.0,5,Gastos,3189000.0,170000.0,170000.0,0.0,PayrollProvider,107,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2147,5.0,5,Gastos,1265104.1668,360000.0,360000.0,0.0,PayrollProvider,43,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2148,5.0,5,Gastos,22073936.8,6470218.4,6470218.4,0.0,Employee,25,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2149,5.0,5,Gastos,2087500.0,782000.0,782000.0,0.0,PayrollProvider,86,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2150,5.0,5,Gastos,2700000.0,600000.0,600000.0,0.0,PayrollProvider,12,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2151,5.0,5,Gastos,20846394.4,6119492.0,6119492.0,0.0,Employee,28,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2152,5.0,5,Gastos,659680.0,188480.0,188480.0,0.0,PayrollProvider,42,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2153,5.0,5,Gastos,30688019.13,8905818.4,8905818.4,0.0,Employee,32,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2154,5.0,5,Gastos,24991368.56,10818298.24,10818298.24,0.0,Employee,34,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2155,5.0,5,Gastos,0.0,5495978.4,5495978.4,0.0,Employee,35,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2156,5.0,5,Gastos,0.0,52000.0,52000.0,0.0,Contact,106,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2157,5.0,5,Gastos,0.0,270000.0,270000.0,0.0,Contact,117,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2158,5.0,5,Gastos,0.0,1777677.98,1777677.98,0.0,Employee,36,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2159,6.0,6,Costos De Ventas,0.0,28938528.0,28941028.0,2500.0,Contact,142,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2160,6.0,6,Costos De Ventas,249745936996.63623,2720005.0,8473005.0,5753000.0,Contact,138,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2161,6.0,6,Costos De Ventas,825994718838.3093,676501.0,733001.0,56500.0,Contact,1,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2162,6.0,6,Costos De Ventas,68679301908.97763,425628007.0,425906008.0,278001.0,Contact,42,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2163,6.0,6,Costos De Ventas,10864347.676594,15067501.0,15067501.0,0.0,Contact,145,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2164,6.0,6,Costos De Ventas,0.0,865377.99043,865377.99043,0.0,Contact,13,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2165,6.0,6,Costos De Ventas,143966735282.81454,21340448.0,24380448.0,3040000.0,Contact,34,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2166,6.0,6,Costos De Ventas,0.0,0.0,380001.0,380001.0,Contact,228,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2167,6.0,6,Costos De Ventas,0.0,7500.0,257500.0,250000.0,Contact,60,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2168,6.0,6,Costos De Ventas,0.0,506500.0,506500.0,0.0,Contact,83,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2169,6.0,6,Costos De Ventas,5782122.0,5140002.0,5382504.0,242502.0,Contact,80,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2170,6.0,6,Costos De Ventas,0.0,565002.0,565002.0,0.0,Contact,89,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2171,6.0,6,Costos De Ventas,0.0,0.0,250000.0,250000.0,Contact,20,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2172,6.0,6,Costos De Ventas,250000.0,250000.0,250000.0,0.0,Contact,237,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2173,6.0,6,Costos De Ventas,-999996230201.7777,565000.0,1567500.0,1002500.0,Contact,238,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2174,6.0,6,Costos De Ventas,0.0,1.0,1.0,0.0,Contact,212,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2175,6.0,6,Costos De Ventas,0.0,400000.0,400000.0,0.0,Contact,133,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2176,6.0,6,Costos De Ventas,0.0,300003.0,300003.0,0.0,Contact,241,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2177,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,10000.0,10000.0,0.0,Employee,3,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2178,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-10000.0,0.0,10000.0,Employee,8,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2179,1.1,11,Efectivo Y Equivalentes Del Efectivo,2967425.0,78505740.7,78505740.7,0.0,Contact,34,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2180,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1743735.0,1743735.0,0.0,Contact,138,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2181,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,5950.0,5950.0,0.0,Contact,212,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2182,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,354266063.35,363745407.85,9479344.5,Contact,1,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2183,1.1,11,Efectivo Y Equivalentes Del Efectivo,152482885.0,13000986.1,13000986.1,0.0,Contact,142,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2184,1.1,11,Efectivo Y Equivalentes Del Efectivo,11270783.38,66477765.32,66477765.32,0.0,Contact,42,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2185,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,557000.0,557000.0,0.0,Contact,241,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2186,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,84126612.7,84126612.7,0.0,Contact,2,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2187,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1176000.0,1176000.0,0.0,Contact,7,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2188,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,5727120.0,5727120.0,0.0,Contact,12,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2189,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,37872100.0,37872100.0,0.0,Contact,11,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2190,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,93724865.44,93724865.44,0.0,Contact,13,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2191,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,551820.0,551820.0,0.0,Contact,14,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2192,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,19579.83,19579.83,0.0,Contact,15,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2193,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,36516380.04,36516380.04,0.0,Contact,16,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2194,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,5503827.0,5503827.0,0.0,Contact,17,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2195,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,117810.0,117810.0,0.0,Contact,4,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2196,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,29293534.8,29293534.8,0.0,Contact,22,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2197,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,192079843.88,192079843.88,0.0,Contact,8,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2198,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,767600.0,767600.0,0.0,Contact,25,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2199,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,100000.0,100000.0,0.0,Contact,26,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2200,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,17373627.41,17373627.41,0.0,Contact,9,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2201,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,5044537.82,5044537.82,0.0,Contact,28,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2202,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,6885234.42,6885234.42,0.0,Contact,29,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2203,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,155069935.68,155069935.68,0.0,Contact,33,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2204,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1905054.34,1905054.34,0.0,Contact,37,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2205,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,144716160.0,144716160.0,0.0,Contact,40,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2206,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,70001.01,70001.01,0.0,Contact,35,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2207,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,4446750.0,4446750.0,0.0,Contact,23,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2208,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,65800.0,65800.0,0.0,Contact,44,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2209,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,18950.75,18950.75,0.0,Contact,47,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2210,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,151350.0,196350.0,45000.0,Contact,48,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2211,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1190000.0,1190000.0,0.0,Contact,57,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2212,1.1,11,Efectivo Y Equivalentes Del Efectivo,300000.0,11582040.0,11582040.0,0.0,Contact,20,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2213,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,335600.0,335600.0,0.0,Contact,62,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2214,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1762772.8,1762772.8,0.0,Contact,63,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2215,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,29750.0,29750.0,0.0,Contact,64,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2216,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1160999.98,1160999.98,0.0,Contact,69,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2217,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-122691.38,0.0,122691.38,Contact,51,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2218,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,5297085.15,7252169.4,1955084.25,Contact,73,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2219,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-357000.0,0.0,357000.0,Contact,74,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2220,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-23563268.26,1738828.0,25302096.26,Contact,75,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2221,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,6318000.0,6318000.0,0.0,Contact,60,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2222,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,5005400.0,5005400.0,0.0,Contact,79,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2223,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,14515767.5,14515767.5,0.0,Contact,78,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2224,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,34833.68,34833.68,0.0,Contact,50,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2225,1.1,11,Efectivo Y Equivalentes Del Efectivo,50500.0,76603828.86,76603828.86,0.0,Contact,80,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2226,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-4007100.0,150000.0,4157100.0,Contact,71,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2227,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1152480.0,1152480.0,0.0,Contact,87,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2228,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,15043700.0,15043700.0,0.0,Contact,83,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2229,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1050000.0,1050000.0,0.0,Contact,86,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2230,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,100000.0,100000.0,0.0,Contact,90,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2231,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-630000.0,0.0,630000.0,Contact,81,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2232,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,113262036.07,113262036.07,0.0,Contact,89,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2233,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,4474725.0,5000000.0,525275.0,Contact,91,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2234,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,500000.0,500000.0,0.0,Contact,93,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2235,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,840670.0,840670.0,0.0,Contact,96,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2236,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,974005.46,1402405.46,428400.0,Contact,97,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2237,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,253000.0,253000.0,0.0,Contact,98,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2238,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-206828.8,0.0,206828.8,Contact,88,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2239,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,797500.0,797500.0,0.0,Contact,99,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2240,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,568644.0,1500000.0,931356.0,Contact,102,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2241,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-543235000.0,0.0,543235000.0,Contact,104,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2242,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,125000.0,125000.0,0.0,Contact,56,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2243,1.1,11,Efectivo Y Equivalentes Del Efectivo,-1500000.0,97588362.58,100000000.0,2411637.42,Contact,101,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2244,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,145625.0,145625.0,0.0,Contact,108,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2245,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,2220839.77,2220839.77,0.0,Contact,110,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2246,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,782901.18,1132901.18,350000.0,Contact,106,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2247,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,244395.19,244395.19,0.0,Contact,111,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2248,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,742526.9,742526.9,0.0,Contact,112,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2249,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,10681993.2,10681993.2,0.0,Contact,113,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2250,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,564856.59,699253.17,134396.58,Contact,114,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2251,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-535000.0,60000.0,595000.0,Contact,105,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2252,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,32425.18,32425.18,0.0,Contact,116,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2253,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-4393698.75,4531301.25,8925000.0,Contact,118,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2254,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-21420000.0,0.0,21420000.0,Contact,119,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2255,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,15629947.9,16224947.9,595000.0,Contact,122,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2256,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-20562500.0,276937500.0,297500000.0,Contact,124,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2257,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,467670.0,467670.0,0.0,Contact,129,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2258,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-14242240.0,0.0,14242240.0,Contact,133,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2259,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,17349750.0,24698000.0,7348250.0,Contact,134,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2260,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1200000.0,1200000.0,0.0,Contact,137,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2261,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,1190000.0,1190000.0,0.0,Contact,140,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2262,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-1922624.0,0.0,1922624.0,Contact,117,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2263,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-148750.0,0.0,148750.0,Contact,143,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2264,1.1,11,Efectivo Y Equivalentes Del Efectivo,1145000.0,10104545.0,10104545.0,0.0,Contact,145,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2265,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,784000.0,784000.0,0.0,Contact,146,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2266,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-21420000.0,0.0,21420000.0,Contact,148,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2267,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,40000.0,40000.0,0.0,Contact,157,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2268,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-450000.0,0.0,450000.0,Contact,159,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2269,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,29241500.0,29241500.0,0.0,Contact,160,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
2270,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-2250885.0,0.0,2250885.0,Contact,162,COP,2024,5,,2024-06-01 00:00:51,2024-06-01 00:00:51
